"","duration","gross_adjusted","budget_adjusted","gross","budget","cast_facebook_likes","reviews","Metascore","imdbRating","imdbVotes","OscarWon","OtherWin","OscarNom","OtherNom","oldness"
"893",94,24300232,25622300,17071230,1.8e+07,23283,320,69,6.7,33320,0,0,0,3,19
"894",91,8241322,7519018,5480318,5e+06,2691,139,69,6.6,10239,0,0,0,9,21
"895",93,1482514,19453968,1181197,15500000,4329,64,34,5.9,3388,0,0,0,0,14
"896",148,38237183,1390419,24475416,890000,3967,413,84,8,77665,1,13,0,15,23
"897",89,10472179,12976178,8070311,1e+07,13626,127,33,5.3,13562,0,1,0,3,15
"898",147,83270267,68739834,53300852,4.4e+07,37076,332,49,7.6,166467,0,0,1,4,23
"899",90,86214,2846221,75727,2500000,862,87,59,5.9,5963,0,5,0,7,11
"900",100,2209154,41393,1227508,23000,5,141,69,7.1,16487,0,1,0,3,28
"901",97,24023937,11241149,21371425,1e+07,3679,1165,26,4.4,80653,0,0,0,1,9
"902",100,80250072,43928315,63939454,3.5e+07,2968,344,62,6.2,67601,0,0,0,1,14
"903",106,48998151,90833245,37760080,7e+07,12871,815,64,6.1,76137,0,8,0,19,15
"904",98,111777676,105266258,74329966,7e+07,12729,261,51,5.8,64931,0,2,0,5,21
"905",110,51306729,3202871,48056940,3e+06,2239,935,53,6.8,182025,0,3,0,13,7
"906",85,35020614,79930435,26288320,6e+07,11301,189,48,6.7,40856,0,0,0,9,16
"907",102,14237532,67301974,13750556,6.5e+07,49433,578,46,6.5,129340,0,3,0,6,5
"908",147,93001091,50203789,74098862,4e+07,3924,2106,74,8,695804,0,33,0,51,14
"909",114,27448453,45114110,18252684,3e+07,1816,279,39,6.9,19196,0,2,0,3,21
"910",133,75631822,59229740,33200000,2.6e+07,1154,195,64,7.2,30356,0,0,2,2,34
"911",122,141021253,22420098,132088910,2.1e+07,72115,1231,81,7.8,587262,1,88,0,145,7
"912",106,310611173,98102501,227965690,7.2e+07,1675,2543,59,6.7,296884,0,3,0,32,17
"913",126,92782660,15571413,71502303,1.2e+07,2170,1120,94,7.5,160798,1,121,0,87,15
"914",106,33833235,31566341,32154410,3e+07,18469,724,75,7.1,160453,0,0,0,5,6
"915",123,29005882,10641968,24530513,9e+06,1633,692,74,8,69798,0,14,1,14,12
"916",121,48478019,31025623,46875468,3e+07,1467,939,82,7.6,273383,0,15,3,150,4
"917",138,143851192,89929193,127968405,8e+07,29585,1454,63,8.1,911864,0,9,0,62,9
"918",90,29517072,9107908,25926543,8e+06,1534,283,37,5.2,29115,0,0,0,0,11
"919",93,379216680,189190545,320706665,1.6e+08,4705,553,58,6.1,234615,0,5,0,15,12
"920",93,267957504,185478960,238371987,1.65e+08,4628,399,58,6.3,153994,0,1,0,13,9
"921",90,370450944,83044608,267652016,6e+07,275,1157,84,7.9,518050,1,36,0,60,18
"922",89,23898002,45702140,20916309,4e+07,88422,140,53,4.8,5752,0,1,0,0,10
"923",101,2412752,2431746,1984378,2e+06,226,366,64,6.5,29214,0,7,0,6,13
"924",85,494684,259524,381225,2e+05,66,28,55,7.3,132,0,2,0,0,15
"925",124,55545378,72128895,46975183,6.1e+07,1640,536,53,7.2,276992,0,0,0,2,12
"926",93,988010,544859,906666,5e+05,660,34,77,6.8,158,0,0,0,0,8
"927",105,40959880,24317460,33687630,2e+07,20109,352,45,6.4,128136,0,2,0,5,13
"928",104,35504857,22482298,31584722,2e+07,5707,311,46,6.4,109004,0,0,0,1,9
"929",88,15962997,391387,7137502,175000,708,52,79,6.6,5832,0,3,0,2,33
"930",95,93162533,14713085,63319509,1e+07,28734,485,51,5.8,73439,0,8,0,5,20
"931",96,241238,2431746,198407,2e+06,774,156,66,6.6,10743,0,10,0,10,13
"932",129,203592679,136214707,186830669,1.25e+08,22403,794,48,7.5,372119,0,3,0,11,8
"933",128,238815949,102829815,209019489,9e+07,23996,1036,57,7.6,520444,0,10,2,27,10
"934",99,2941407,7993043,2207975,6e+06,8297,319,73,7.2,30373,0,11,0,27,16
"935",90,208607659,97321334,160762022,7.5e+07,63165,431,48,6,144443,0,3,1,15,15
"936",90,20552514,27242941,18860403,2.5e+07,4952,361,22,4,22157,0,0,0,1,8
"937",110,81040921,78290360,56932305,5.5e+07,939,439,77,6.6,105290,0,1,0,7,19
"938",114,80556850,66608696,60470220,5e+07,428,357,58,6.2,88770,0,0,0,4,16
"939",114,98042873,55363072,70836296,4e+07,2842,535,48,5.9,116127,0,0,0,3,18
"940",106,75116345,64880889,57887882,5e+07,2325,329,47,6.1,38434,0,0,0,7,15
"941",123,150743269,37595092,100241322,2.5e+07,1690,886,87,7.2,190675,7,56,0,88,21
"942",101,14249,9058783,10696,6800000,490,90,40,6.4,11142,0,0,0,0,16
"943",100,48908754,2372129,24741700,1200000,1431,153,86,7.2,41601,0,15,1,22,30
"944",94,39908489,41416599,38543473,4e+07,1488,359,36,5.1,93837,0,2,0,3,5
"945",129,9559822,21631282,8396942,1.9e+07,4324,205,49,6.5,76900,0,0,0,0,11
"946",146,107160679,112411491,95328937,1e+08,4555,514,27,4.4,64849,0,8,0,9,9
"947",102,17785220,98364423,17176900,9.5e+07,17098,329,30,5.5,62783,0,2,0,0,5
"948",136,57884224,106905919,37901509,7e+07,12226,195,55,7,105554,0,3,0,7,22
"949",123,79639351,62616870,69951824,5.5e+07,14727,801,36,7.7,254538,0,5,0,6,11
"950",100,517599,2076115,373967,1500000,469,608,58,6.5,47371,0,2,0,0,18
"951",119,31798998,50203789,25335935,4e+07,2853,1870,74,7.9,258416,0,9,0,9,14
"952",82,69160453,38754150,49968653,2.8e+07,37,496,52,6.9,93557,0,0,0,3,18
"953",111,1261138,13006850,1066555,1.1e+07,1526,154,25,5.8,2703,0,0,0,2,12
"954",136,68678635,26538583,42700000,16500000,41059,265,84,7.7,86064,1,31,0,44,24
"955",99,38108456,62616870,33472850,5.5e+07,10026,283,47,5.8,70980,0,1,0,4,11
"956",117,12696522,26888873,12276810,2.6e+07,17847,304,34,6.5,73096,0,0,0,0,4
"957",127,54098714,30544548,35422828,2e+07,1735,192,67,6.7,20987,0,8,0,5,22
"958",101,7066786,10676237,6619173,1e+07,7747,486,59,6.7,96644,0,0,0,3,7
"959",94,46169308,48442688,33357476,3.5e+07,4194,104,24,5.4,7919,0,0,0,1,18
"960",104,5513820,5450139,4046737,4e+06,2251,553,63,7,73296,0,15,0,25,17
"961",123,67109112,39344022,59699513,3.5e+07,2259,296,61,7.2,22678,0,3,0,6,9
"962",96,62001979,51904711,47781388,4e+07,41293,726,46,6.6,160536,0,0,0,3,15
"963",111,55161951,39965217,41407470,3e+07,9638,374,52,7.6,46452,0,1,0,6,16
"964",140,160057292,115899130,120147445,8.7e+07,13808,630,72,7.3,60686,0,6,7,37,16
"965",113,115782655,37558710,58571513,1.9e+07,15914,155,66,6.8,32702,0,0,0,0,30
"966",127,161041492,53077165,100125340,3.3e+07,22678,1296,65,8.6,1164535,0,25,1,33,24
"967",101,125001996,66304649,60328558,3.2e+07,18734,247,38,7,71351,0,0,1,4,31
"968",81,9939573,14234611,6982680,1e+07,3848,98,7,5.7,7338,0,0,0,0,19
"969",111,41602033,43588706,38176892,4e+07,4486,938,52,6.2,112019,0,1,0,6,8
"970",116,126884583,56938444,89138076,4e+07,600,946,56,5.5,107073,0,5,0,5,19
"971",120,154760634,36653458,101334374,2.4e+07,2321,683,63,6.1,135117,0,5,0,11,22
"972",103,160915712,23434034,103001286,1.5e+07,1212,1111,65,7.2,243974,0,7,0,8,23
"973",112,35403178,67446894,31494270,6e+07,12687,915,69,7.5,309076,0,17,0,62,9
"974",93,109240456,103809423,84185387,8e+07,7800,243,34,5,37853,0,1,0,4,15
"975",86,208860473,114452918,153288182,8.4e+07,6355,659,35,5,79839,0,5,0,14,17
"976",108,108249581,46626087,81257845,3.5e+07,4403,683,82,7.1,227983,0,8,0,22,16
"977",108,21647155,24317460,17803796,2e+07,4374,207,44,5.9,27422,0,0,0,2,13
"978",121,30139284,13468132,14545844,6500000,1284,60,49,5.8,5062,0,0,0,0,31
"979",185,162961847,37319308,96067179,2.2e+07,15233,1447,93,8.9,979809,7,78,0,44,26
"980",88,33685798,21044227,32014289,2e+07,34319,330,11,3.5,55506,0,0,0,5,6
"981",89,110284236,54714286,90703745,4.5e+07,5855,561,40,5.1,101209,0,1,0,3,13
"982",84,146539240,63944348,110000082,4.8e+07,3629,498,49,5.5,120996,0,2,0,4,16
"983",83,98653423,62283456,71277420,4.5e+07,1645,675,29,5.3,130547,0,3,0,4,18
"984",142,110008675,61526104,44700000,2.5e+07,16464,998,65,8.3,608305,0,0,0,0,36
"985",95,7635548,34601920,5516708,2.5e+07,2413,178,21,4.9,11828,0,0,0,1,18
"986",95,64586425,12295676,56729973,10800000,5286,422,20,5.8,99042,0,1,0,0,11
"987",96,74813342,11824409,63270259,1e+07,3492,509,36,5.9,123092,0,2,0,6,12
"988",121,97452639,12158730,80150343,1e+07,3189,824,48,6.2,157343,0,1,0,5,13
"989",95,109224735,5020379,87025093,4e+06,4134,1114,40,6.6,206825,0,4,0,8,14
"990",103,71568037,1557141,55153403,1200000,5161,1796,46,7.7,332207,0,8,0,10,15
"991",96,26784058,30449689,19351569,2.2e+07,664,298,22,5.9,35154,0,0,0,0,18
"992",169,325001286,105266258,216119491,7e+07,44998,2496,90,8.6,1009148,5,74,0,74,21
"993",125,87648954,36827397,83299761,3.5e+07,19809,711,65,7.5,130765,0,13,1,72,6
"994",92,11401798,6488089,8786715,5e+06,5668,445,62,6.8,41945,0,1,0,6,15
"995",112,126003965,17992998,91038276,1.3e+07,1307,421,53,6.2,51486,0,6,0,7,18
"996",141,50506662,48043067,47307550,4.5e+07,1948,608,59,6.5,110665,0,0,0,6,7
"997",108,25139835,32691530,23070045,3e+07,3892,459,42,5.9,49566,0,1,0,0,8
"998",114,160486995,113760616,155181732,1.1e+08,16718,857,43,6.1,172585,0,2,0,10,4
"999",102,2835279,4358871,2601847,4e+06,48,184,65,8.5,26969,0,1,0,6,8
"1000",96,29907,9807459,27445,9e+06,561,79,35,5.3,4021,0,0,0,0,8
"1001",101,132995572,123652640,118311368,1.1e+08,12406,844,65,6.4,263750,0,4,1,16,9
"1002",85,115020,4341703,100669,3800000,36885,56,32,5.7,2633,0,0,0,0,10
"1003",86,4278814,800718,4007792,750000,2714,531,72,7,107976,0,7,0,18,7
"1004",115,134680364,90748016,126149655,8.5e+07,36237,574,52,6.8,179641,0,1,0,7,7
"1005",115,75072050,29461918,71346930,2.8e+07,1554,344,34,6.7,89365,0,3,0,7,6
"1006",94,18277738,32028712,17120019,3e+07,27759,392,55,6.5,91142,0,0,0,2,7
"1007",109,10871824,36239524,10499968,3.5e+07,1458,445,41,5.7,52297,0,2,0,5,5
"1008",117,155389223,106573913,116643346,8e+07,14486,484,45,6,126781,0,5,0,5,16
"1009",93,25709107,13534233,17096053,9e+06,15716,819,86,7.7,147471,0,16,0,15,21
"1010",91,165637327,165541727,140080850,1.4e+08,1125,383,44,6.2,132163,0,0,0,9,12
"1011",90,312992986,124566911,226138454,9e+07,664,521,48,6.6,174152,0,10,0,21,18
"1012",122,8213098,14590476,6754898,1.2e+07,1291,320,52,6.2,20798,0,3,0,6,13
"1013",88,20325194,31566341,19316646,3e+07,5706,279,36,5.6,56024,0,0,0,1,6
"1014",116,223858989,102991597,152149590,7e+07,12790,358,39,5.5,81698,0,6,0,9,20
"1015",114,27346243,51709371,26442251,5e+07,16992,441,59,6.6,87129,0,0,0,0,4
"1016",80,52487319,33304348,39399750,2.5e+07,3017,80,38,5.6,6342,0,0,0,2,16
"1017",121,34445637,18045644,22905674,1.2e+07,14890,418,54,7.3,129523,0,1,0,0,21
"1018",103,3203047,5177075,3093491,5e+06,1283,166,67,6.6,9370,0,1,0,0,5
"1019",115,79675866,35586527,55973336,2.5e+07,9082,435,52,6.1,60563,0,1,0,7,19
"1020",120,72393556,22652900,46338728,14500000,33791,612,60,6.8,182952,0,15,1,27,23
"1021",98,25875273,95377432,18990542,7e+07,2763,440,14,3,23178,0,5,0,3,17
"1022",91,13256975,316284,6706368,160000,1048,173,70,7.5,23979,0,14,0,0,30
"1023",139,85438389,29180952,70269171,2.4e+07,15111,1247,63,7.2,176875,0,0,0,3,13
"1024",145,505038730,4135592,117235247,960000,16094,683,69,8.1,429160,3,16,0,21,43
"1025",105,23518097,78892377,16991902,5.7e+07,1265,298,54,6.2,36842,0,0,0,1,18
"1026",136,41113487,80071779,38509342,7.5e+07,712,716,47,5.9,66276,0,1,0,10,7
"1027",91,160903159,94132104,128200012,7.5e+07,1804,432,64,6.3,113646,0,2,0,22,14
"1028",89,3550530,2669059,3325638,2500000,1980,336,67,7.1,56719,0,2,0,6,7
"1029",117,60682573,103541498,58607007,1e+08,14160,1122,52,6.2,196434,0,4,0,0,5
"1030",155,297851395,86385903,165500000,4.8e+07,38518,389,51,6.9,157131,0,16,1,19,28
"1031",139,50825407,45035171,31600000,2.8e+07,16125,170,55,6.9,36720,0,2,1,2,24
"1032",102,5393179,45842024,2e+06,1.7e+07,1262,77,65,6.3,1846,0,0,0,0,38
"1033",94,97543538,22205993,68525609,15600000,3889,405,55,6.5,142276,0,4,0,9,19
"1034",117,141777890,109002779,104054514,8e+07,16828,1235,72,7.7,217384,1,22,0,79,17
"1035",114,59402120,33605161,30050028,1.7e+07,2484,284,36,6.5,48165,0,0,0,5,30
"1036",99,10287883,4249343,4600000,1900000,19649,156,73,7.1,13077,0,4,0,5,33
"1037",107,37660308,20426071,36874745,2e+07,389,239,51,6.3,20016,0,0,0,0,3
"1038",105,192597407,101343742,176740650,9.3e+07,13118,1175,68,7.6,449076,0,21,1,42,8
"1039",97,110393031,154805439,103400692,1.45e+08,20645,430,57,7.3,136093,0,14,0,31,7
"1040",101,136194364,106647743,131536019,1.03e+08,1031,258,49,6.3,65999,0,1,0,22,5
"1041",96,156503489,98074589,143618384,9e+07,12071,426,63,6.9,180269,0,3,1,29,8
"1042",101,45626566,68309313,40076438,6e+07,38809,446,36,6,77314,0,1,0,2,11
"1043",132,41219818,66435686,29781453,4.8e+07,4796,299,43,6.5,24077,0,2,0,2,18
"1044",148,928071,51495798,630779,3.5e+07,5,254,69,6.8,11707,0,1,0,0,20
"1045",102,92770138,40852142,90835030,4e+07,5178,177,32,5.9,42513,0,1,0,7,3
"1046",99,138892149,25885374,134141530,2.5e+07,2394,255,41,6.2,87328,0,1,0,7,5
"1047",127,44190551,39984031,41997790,3.8e+07,17551,645,49,6.4,136979,0,0,0,2,6
"1048",119,26046122,39847099,22877808,3.5e+07,53895,737,69,7.3,165511,0,19,3,67,11
"1049",115,46493512,34163066,32662299,2.4e+07,3946,381,54,6.9,17278,0,1,0,2,19
"1050",112,3747657,15371732,3169424,1.3e+07,2417,163,55,6.7,19163,0,0,0,2,12
"1051",99,4912933,2096536,2812029,1200000,28994,1104,79,8.3,755760,0,12,0,22,27
"1052",120,6668304,12158730,5484375,1e+07,24270,403,77,7.3,90667,0,1,0,6,13
"1053",102,5137667,6405575,3609278,4500000,2235,2150,68,8.3,648427,0,33,1,62,19
"1054",150,159666,9677153,140244,8500000,4168,406,32,6.7,21552,0,3,0,0,11
"1055",119,15471340,35971677,13763130,3.2e+07,2925,384,32,6.3,92664,0,0,0,2,9
"1056",135,36495076,50203789,29077547,4e+07,5917,900,53,7,44384,0,1,0,21,14
"1057",84,24050557,11824409,20339754,1e+07,2737,162,47,5.9,24686,0,0,0,1,12
"1058",122,11427483,32517125,9664316,27500000,50950,328,55,6.8,50280,0,1,0,2,12
"1059",128,40245204,66159244,24332324,4e+07,3126,73,44,6.1,14798,0,0,0,0,25
"1060",120,164621261,42703833,115648585,3e+07,54877,559,48,7.8,175006,0,8,0,17,19
"1061",113,21422285,17985839,19057024,1.6e+07,22088,519,40,7.2,123232,0,4,0,5,9
"1062",101,14795425,2846221,12995673,2500000,338,542,56,7.7,54743,0,2,0,0,11
"1063",124,33253160,48397677,23360779,3.4e+07,10838,338,37,5.7,33396,0,0,0,3,19
"1064",124,23249138,23648818,19661987,2e+07,17050,385,61,7.5,87613,0,0,0,3,12
"1065",101,58671517,81752084,43060566,6e+07,53024,707,39,6.2,114533,0,1,0,3,17
"1066",99,2669581,7969420,2344847,7e+06,2158,277,69,6.8,19313,0,0,0,1,11
"1067",90,76962,5912205,65087,5e+06,408,241,52,6.1,9304,0,5,0,2,12
"1068",125,53248362,61922176,49875589,5.8e+07,4416,417,46,5.9,30501,0,2,0,9,7
"1069",100,41030665,45768142,37652565,4.2e+07,15369,574,29,5.4,97820,0,0,0,5,8
"1070",106,24872484,99642276,17473245,7e+07,2,493,34,5.7,50538,0,0,0,1,19
"1071",85,72618658,32632463,57859105,2.6e+07,1090,897,71,6.5,100483,0,2,0,9,14
"1072",116,55994457,88385754,53215979,8.4e+07,25220,439,47,6.7,139378,0,0,0,3,6
"1073",111,101571490,65198665,90356857,5.8e+07,24928,643,60,7.1,258476,0,4,0,18,9
"1074",82,50791135,31833766,36696761,2.3e+07,2197,82,43,6.6,7695,0,0,0,0,18
"1075",90,7963919,4087604,5844929,3e+06,2510,184,71,7,6329,0,7,0,4,17
"1076",127,93130877,119868942,85463309,1.1e+08,22254,753,56,7.1,272317,0,2,1,5,8
"1077",107,17611644,34163066,12372410,2.4e+07,4971,152,23,5.3,12337,0,0,0,1,19
"1078",178,97718399,51904711,75305995,4e+07,5074,642,73,7.7,120627,2,52,0,54,15
"1079",111,244097772,177366136,206435493,1.5e+08,4764,944,96,8,529084,1,64,0,42,12
"1080",139,213169758,124981517,136448821,8e+07,3667,237,60,6.6,106197,0,3,0,4,23
"1081",107,134261055,147111884,123207194,1.35e+08,43291,699,75,7.2,202083,1,45,0,24,8
"1082",133,45691374,94163745,31054924,6.4e+07,16710,386,38,5.1,17988,0,0,0,0,20
"1083",103,29408426,16861724,26161406,1.5e+07,1002,133,56,6.6,15049,0,1,0,4,9
"1084",87,111299836,130537278,53715611,6.3e+07,14574,255,36,5.7,101396,0,2,0,5,31
"1085",119,48642679,64880889,37486138,5e+07,2052,199,38,6,32785,0,0,0,1,15
"1086",103,13510770,19464267,10411980,1.5e+07,4676,258,33,5.9,24237,0,2,0,3,15
"1087",133,358097807,51800507,172825435,2.5e+07,12285,431,65,8,416341,4,22,0,22,31
"1088",121,134608,53545631,45250,1.8e+07,23008,645,92,8.2,262602,2,22,0,26,39
"1089",109,69642702,46626087,52277485,3.5e+07,4231,270,38,6.9,34325,0,3,0,5,16
"1090",98,76697562,74265977,67128202,6.5e+07,14007,276,52,5.7,47744,0,0,0,1,10
"1091",91,2497569,5620575,2221809,5e+06,1582,392,76,7,43518,0,7,1,40,9
"1092",96,35346320,136787476,33592415,1.3e+08,31549,418,25,5.6,101460,0,0,0,0,6
"1093",101,41295436,47688716,30307804,3.5e+07,3001,832,30,5.3,46967,0,0,0,7,17
"1094",89,36080764,13661863,31691811,1.2e+07,140268,567,53,6,62091,0,0,0,6,11
"1095",90,162623739,141663295,149234747,1.3e+08,5046,383,65,6.7,124865,0,9,1,42,8
"1096",124,12368208,55909724,8406264,3.8e+07,13093,231,47,6,25989,0,0,0,2,20
"1097",103,9048888,39847099,7948159,3.5e+07,6563,431,30,6,53684,0,1,0,0,11
"1098",95,24240898,34063369,17791031,2.5e+07,11994,1139,78,7.3,121965,0,14,0,35,17
"1099",90,24632733,24317460,20259297,2e+07,19952,406,27,4.7,26180,0,0,0,1,13
"1100",178,178514181,13231849,107930000,8e+06,16557,2410,94,8.9,1491145,1,60,0,68,25
"1101",140,110862794,114255350,97030725,1e+08,64599,942,70,7,248064,0,1,0,14,10
"1102",108,264994595,6682394,3.2e+07,806947,1885,1330,97,8.5,482392,0,5,4,9,59
"1103",135,46403310,92524971,32598931,6.5e+07,1013,399,45,6.2,51455,0,0,0,5,19
"1104",106,8067721,16014356,7556708,1.5e+07,14544,344,55,6.6,32769,0,3,0,6,7
"1105",124,135016931,138791083,126464904,1.3e+08,24098,3101,65,7,511601,0,6,1,46,7
"1106",89,49886472,22769771,43818159,2e+07,4867,406,17,3.9,29826,0,1,0,3,11
"1107",104,11012941,8717741,10106233,8e+06,5190,115,50,5.4,13597,0,0,0,1,8
"1108",93,58424931,12811485,54724272,1.2e+07,2043,490,48,6.7,169235,0,0,0,5,7
"1109",106,23094468,12410249,22331028,1.2e+07,1819,354,47,6.4,66458,0,0,0,0,4
"1110",153,64145832,48401722,60962878,4.6e+07,37321,1074,74,8.1,469043,0,10,1,35,6
"1111",102,765361,2805070,354704,1300000,11083,106,47,5.9,3097,0,0,0,1,32
"1112",97,1009888,10282981,883887,9e+06,1426,40,41,6.2,1348,0,2,0,0,10
"1113",77,551176,9083,424760,7000,368,514,68,6.9,83457,0,3,0,7,15
"1114",87,31750696,65383059,29136626,6e+07,1417,458,41,5.7,103518,0,0,0,3,8
"1115",108,11139655,28596499,10907291,2.8e+07,4710,359,45,5.8,39812,0,1,0,3,3
"1116",130,17884955,34154656,15709385,3e+07,5101,286,45,6.7,55530,0,0,0,2,11
"1117",125,334590240,26256159,178406268,1.4e+07,11135,353,51,7,239587,0,8,1,10,29
"1118",96,56582876,23648818,47852604,2e+07,1825,521,29,5.9,66200,0,0,0,2,12
"1119",91,21646547,37366830,20275446,3.5e+07,24669,426,66,6.5,101492,0,1,0,4,7
"1120",106,812775,12217819,532190,8e+06,1610,60,56,6.8,6245,0,0,0,0,22
"1121",107,58454749,44964596,52000688,4e+07,4243,970,51,6.4,185709,0,2,0,4,9
"1122",103,57518642,65640398,30669413,3.5e+07,4722,410,46,6.2,119782,0,1,0,4,29
"1123",107,128894168,32366197,59735548,1.5e+07,4223,846,42,7.8,318862,0,3,1,4,32
"1124",109,54313519,11425535,47536959,1e+07,3276,598,79,7.3,95269,2,111,0,98,10
"1125",104,70094100,72182577,46611204,4.8e+07,4294,349,46,6.2,61591,0,1,0,6,21
"1126",88,7282285,17138302,6373693,1.5e+07,25637,150,35,5.3,12502,0,0,0,0,10
"1127",98,73749389,194539683,60655503,1.6e+08,92456,860,50,5.6,87466,0,0,1,0,13
"1128",81,4558122,4152230,3293258,3e+06,2238,162,31,5.2,12164,0,0,0,1,18
"1129",99,765825,5450139,562059,4e+06,3130,154,36,7,8900,0,0,0,1,17
"1130",68,22694153,25101895,18081626,2e+07,861,77,64,6.4,4839,0,0,0,1,14
"1131",120,194571938,27179109,76600000,10700000,3876,544,79,7.4,119237,0,4,3,4,37
"1132",122,12237373,8540767,8596914,6e+06,1517,263,77,7,24428,1,2,0,9,19
"1133",96,191566352,10616362,81200000,4500000,3113,178,41,6.7,97212,0,1,0,0,35
"1134",114,29755870,108589679,28772222,1.05e+08,3962,326,34,5.3,48709,0,0,0,3,4
"1135",109,46675913,23748651,27515786,1.4e+07,1620,43,51,5.9,10090,0,4,1,4,26
"1136",84,227749291,88461942,141600000,5.5e+07,26754,308,58,6.7,137468,2,13,0,6,24
"1137",105,13987090,37366830,13101142,3.5e+07,23122,185,27,5.7,26186,0,0,0,3,7
"1138",124,12399017,35311405,8427204,2.4e+07,1523,132,32,5.4,10659,0,0,0,0,20
"1139",119,249150072,138407679,180011740,1e+08,2776,1598,50,5.7,193137,0,10,0,27,18
"1140",106,81439762,91008493,78747585,8.8e+07,35367,595,27,5.6,109152,0,4,0,9,4
"1141",115,189707597,29991435,183436380,2.9e+07,13159,406,63,6.4,117581,0,9,0,16,4
"1142",112,69393799,18149603,64998368,1.7e+07,12676,473,66,7.2,238391,0,7,0,20,7
"1143",112,55849621,32739605,39235088,2.3e+07,16196,1019,49,7.1,206064,0,2,0,4,19
"1144",143,406830839,186504348,305388685,1.4e+08,48184,2384,63,8,902781,0,36,5,96,16
"1145",88,28106326,26978758,25003072,2.4e+07,5737,739,53,5.5,77573,0,2,0,12,9
"1146",117,99437161,30739191,87341380,2.7e+07,15590,606,64,7,277317,0,2,0,13,11
"1147",80,3144176,399652,2360184,3e+05,3010,308,70,7.1,18731,0,15,1,21,16
"1148",84,4837691,90228,3216970,60000,2065,724,72,7.4,153395,0,8,0,12,21
"1149",81,63443920,17712952,46563158,1.3e+07,2562,845,56,7.1,224578,0,1,0,8,17
"1150",125,131167905,44104637,77324422,2.6e+07,33865,329,66,7.7,194583,2,15,0,22,26
"1151",123,163464221,49992607,104632573,3.2e+07,5975,171,41,6.4,67693,0,7,0,8,23
"1152",99,8583501,3647619,7059537,3e+06,2321,138,36,3,8402,0,0,0,0,13
"1153",97,15090215,6216061,7282851,3e+06,1395,181,42,6.5,11049,0,0,0,2,31
"1154",103,113603590,22732903,57469179,11500000,2987,346,38,6.6,72343,0,1,0,5,30
"1155",106,72138202,94699022,68558662,9e+07,10882,387,39,5.9,95813,0,3,0,5,6
"1156",100,166191,29975764,121972,2.2e+07,15612,123,53,5.5,10287,0,0,0,0,17
"1157",92,86300720,136674777,83348920,1.32e+08,19963,271,53,6.7,67740,0,1,0,7,5
"1158",103,92552573,40256934,41382841,1.8e+07,14672,140,74,6.3,28895,0,3,3,9,33
"1159",95,9600202,15783170,9123834,1.5e+07,3322,76,52,5.3,4266,0,0,0,7,6
"1160",184,274794406,193770751,198539855,1.4e+08,5401,2190,44,6.1,278171,1,13,0,51,18
"1161",79,7196098,13231849,4350774,8e+06,4908,67,42,6.6,11029,0,0,0,0,25
"1162",119,71656720,79930435,53789313,6e+07,3637,543,43,6.3,94764,0,3,0,2,16
"1163",90,119937306,73565426,81517441,5e+07,3148,537,46,7.1,119194,0,2,0,2,20
"1164",123,47698647,56938444,33508922,4e+07,23920,817,40,7.2,102939,0,1,0,4,19
"1165",94,73466803,31025623,71038190,3e+07,3552,199,13,4.4,28030,0,1,0,9,4
"1166",91,23786969,29706391,20819129,2.6e+07,2954,368,39,5.2,90629,0,1,0,3,10
"1167",109,40724258,43588706,37371385,4e+07,390,676,57,7,208307,0,2,0,9,8
